id,customer_id,amount,res_hour,tr_type_str,mcc_code_str
7940,41870088,-67377.469,14,TRT2370,MCC4829
7941,41870088,-5569.8701,18,TRT1110,MCC5411
7942,41870088,7366.6001,21,TRT7070,MCC6010
7943,41870088,-12471.12,11,TRT1110,MCC5411
7944,41870088,-1425.26,12,TRT1010,MCC5411
7945,41870088,-80830.508,16,TRT1110,MCC5261
7946,41870088,-7321.6899,15,TRT1110,MCC5261
7947,41870088,-22032.43,15,TRT1110,MCC5541
7948,41870088,-3121.8201,18,TRT1110,MCC5261
7949,41870088,-4743.3701,12,TRT1010,MCC5812
7950,41870088,-2245.9199,16,TRT1030,MCC4814
7951,41870088,-6153.8101,18,TRT1110,MCC5261
7952,41870088,-2775.95,12,TRT1010,MCC5812
7953,41870088,10376.13,21,TRT7070,MCC6010
7954,41870088,6670.3701,11,TRT7070,MCC6010
7955,41870088,5839.3799,12,TRT7030,MCC6010
7956,41870088,-3139.79,12,TRT1010,MCC5812
7957,41870088,2335.75,20,TRT7070,MCC6010
7958,41870088,-3999.98,12,TRT1010,MCC5812
7959,41870088,-5255.4399,18,TRT1010,MCC5411
7960,41870088,10555.8,18,TRT7030,MCC6010
7961,41870088,2448.05,20,TRT7070,MCC6010
7962,41870088,125771.28,20,TRT7074,MCC6010
7963,41870088,-3166.74,12,TRT1010,MCC5812
7964,41870088,5120.6899,5,TRT7070,MCC6010
7965,41870088,89836.633,12,TRT7074,MCC6010
7966,41870088,-4357.0801,12,TRT1010,MCC5912
7967,41870088,-266365.63,13,TRT1110,MCC5732
7968,41870088,-44581.43,13,TRT1110,MCC5732
7969,41870088,-59947.531,19,TRT1110,MCC5411
7970,41870088,-20213.24,16,TRT2010,MCC6011
7971,41870088,-9942.6699,16,TRT1110,MCC5411
7972,41870088,-2245.9199,9,TRT1030,MCC4814
7973,41870088,-3027.49,12,TRT1010,MCC5812
7974,41870088,-3526.0901,12,TRT1010,MCC5812
7975,41870088,-2245.9199,16,TRT1030,MCC4814
7976,41870088,-3011.77,12,TRT1010,MCC5812
7977,41870088,-8092.71,19,TRT1110,MCC5411
7978,41870088,-48498.309,19,TRT1110,MCC5977
7979,41870088,-224.59,11,TRT2370,MCC4829
7980,41870088,224.59,11,TRT7070,MCC6010
7981,41870088,-3667.5801,12,TRT1010,MCC5812
7982,41870088,-3407.05,12,TRT1010,MCC5812
7983,41870088,-22526.09,18,TRT1110,MCC5411
7984,41870088,112295.79,13,TRT7074,MCC6010
7985,41870088,-8221.1699,14,TRT1010,MCC5411
7986,41870088,-97562.578,16,TRT1110,MCC5411
7987,41870088,-6509.5601,14,TRT1110,MCC5411
7988,41870088,35238.422,22,TRT7070,MCC6010
7989,41870088,-336.89001,8,TRT2370,MCC4829
7990,41870088,336.89001,8,TRT7070,MCC6010
7991,41870088,-3699.02,12,TRT1010,MCC5812
7992,41870088,8691.6904,19,TRT7070,MCC6010
7993,41870088,1684.4399,7,TRT7070,MCC6010
7994,41870088,-2245.9199,13,TRT1030,MCC4814
7995,41870088,7568.7402,18,TRT7070,MCC6010
7996,41870088,10533.34,14,TRT7030,MCC6010
7997,41870088,-11070.57,17,TRT1110,MCC5411
7998,41870088,-4491.8301,9,TRT1030,MCC4814
7999,41870088,-12673.7,9,TRT1110,MCC8099
8000,41870088,-19919.699,12,TRT1110,MCC5411
8001,41870088,-20213.24,15,TRT2010,MCC6011
8002,41870088,-98842.75,12,TRT1110,MCC5411
8003,41870088,-20965.17,13,TRT1110,MCC5411
8004,41870088,-21695.551,13,TRT1110,MCC5541
8005,41870088,-1998.87,15,TRT2370,MCC4829
8006,41870088,-3943.1499,20,TRT1110,MCC5411
8007,41870088,-6737.75,11,TRT2370,MCC4829
8008,41870088,-7646.4399,13,TRT1010,MCC5499
8009,41870088,-89836.633,18,TRT2010,MCC6011
8010,41870088,-10991.96,18,TRT1110,MCC5411
8011,41870088,-898.37,8,TRT2370,MCC4829
8012,41870088,-2088.7,12,TRT2370,MCC4829
8013,41870088,-943.28003,14,TRT2370,MCC4829
8014,41870088,-4491.8301,14,TRT1030,MCC4814
8015,41870088,-1637.27,16,TRT1110,MCC5411
8016,41870088,-8213.3096,16,TRT1110,MCC5411
8017,41870088,-18827.74,16,TRT1110,MCC5411
8018,41870088,-10063.95,16,TRT1110,MCC5411
8019,41870088,-4491.8301,21,TRT1030,MCC4814
8020,41870088,-6144.8301,16,TRT1110,MCC5411
8021,41870088,44918.32,13,TRT7070,MCC6010
8022,41870088,-44918.32,13,TRT2370,MCC4829
8023,41870088,-17890.289,9,TRT1110,MCC5541
8024,41870088,-2987.0701,12,TRT1010,MCC5812
8025,41870088,-11485.61,18,TRT1110,MCC5411
8026,41870088,-2245.9199,12,TRT1030,MCC4814
8027,41870088,-3240.8601,12,TRT1010,MCC5812
8028,41870088,33688.738,21,TRT7070,MCC6010
8029,41870088,-22018.961,7,TRT1110,MCC5541
8030,41870088,-4662.52,12,TRT1010,MCC5812
8031,41870088,-42672.398,12,TRT2010,MCC6011
8032,41870088,-3979.76,13,TRT1010,MCC5812
8033,41870088,-3492.3999,12,TRT1010,MCC5812
8034,41870088,-20213.24,14,TRT2010,MCC6011
8035,41870088,-11229.58,14,TRT2010,MCC6011
8036,41870088,-56202.25,15,TRT1110,MCC5411
8037,41870088,-3063.4299,12,TRT1010,MCC5812
8038,41870088,-10011.62,0,TRT1110,MCC5411
8039,41870088,-3256.5801,12,TRT1010,MCC5812
8040,41870088,11229.58,19,TRT7070,MCC6010
8041,41870088,-11229.58,19,TRT2370,MCC4829
8042,41870088,-3728.22,12,TRT1010,MCC5812
8043,41870088,-3916.8799,18,TRT1010,MCC5411
8044,41870088,8983.6602,21,TRT7070,MCC6010
8045,41870088,24458.02,0,TRT7070,MCC6010
8046,41870088,6086.4302,8,TRT7030,MCC6010
8047,41870088,6602.9902,11,TRT7070,MCC6010
8048,41870088,-3112.8401,12,TRT1010,MCC5812
8049,41870088,1617.0601,21,TRT7070,MCC6010
8050,41870088,7389.0601,8,TRT7070,MCC6010
8051,41870088,-3818.0601,12,TRT1010,MCC5812
8052,41870088,11835.98,14,TRT7070,MCC6010
8053,41870088,-157214.09,15,TRT2010,MCC6011
8054,41870088,-148230.44,18,TRT1110,MCC7011
8055,41870088,-11009.48,18,TRT1110,MCC5541
8056,41870088,14306.48,21,TRT7070,MCC6010
8057,41870088,19180.119,21,TRT7070,MCC6010
8058,41870088,-4491.8301,9,TRT1030,MCC4814
8059,41870088,6198.73,10,TRT7070,MCC6010
8060,41870088,10398.59,15,TRT7070,MCC6010
8061,41870088,-3288.02,12,TRT1010,MCC5812
8062,41870088,-21253.33,18,TRT1110,MCC5411
8063,41870088,-4258.2598,12,TRT1010,MCC5812
8064,41870088,-1873.3199,18,TRT1010,MCC5411
8065,41870088,-20213.24,9,TRT2010,MCC6011
8066,41870088,11746.14,11,TRT7030,MCC6010
8067,41870088,11746.14,12,TRT7070,MCC6010
8068,41870088,-3827.04,12,TRT1010,MCC5812
8069,41870088,-224.59,16,TRT2370,MCC4829
8070,41870088,224.59,16,TRT7070,MCC6010
8071,41870088,11746.14,16,TRT7030,MCC6010
8072,41870088,-3611.4299,12,TRT1010,MCC5812
8073,41870088,-2448.05,12,TRT1010,MCC5812
8074,41870088,9567.5996,17,TRT7070,MCC6010
8075,41870088,-3534.8501,18,TRT1010,MCC5411
8076,41870088,-20213.24,16,TRT2010,MCC6011
8077,41870088,-28478.211,16,TRT1110,MCC5261
8078,41870088,-59430.52,17,TRT1110,MCC5411
8079,41870088,-14679.31,18,TRT1110,MCC5541
8080,41870088,-2099.9299,18,TRT1010,MCC5411
8081,41870088,15631.57,20,TRT7070,MCC6010
8082,41870088,2740.02,21,TRT7070,MCC6010
8083,41870088,5929.2202,21,TRT7070,MCC6010
8084,41870088,3436.25,23,TRT7070,MCC6010
8085,41870088,6063.9702,23,TRT7070,MCC6010
8086,41870088,2964.6101,7,TRT7070,MCC6010
8087,41870088,14216.65,8,TRT7070,MCC6010
8088,41870088,7613.6499,9,TRT7070,MCC6010
8089,41870088,6468.2402,9,TRT7070,MCC6010
8090,41870088,5974.1401,9,TRT7070,MCC6010
8091,41870088,27422.631,9,TRT7070,MCC6010
8092,41870088,5345.2798,9,TRT7070,MCC6010
8093,41870088,11746.14,10,TRT7070,MCC6010
8094,41870088,7209.3901,10,TRT7070,MCC6010
8095,41870088,11072.36,10,TRT7070,MCC6010
8096,41870088,18933.07,12,TRT7070,MCC6010
8097,41870088,8017.9199,12,TRT7070,MCC6010
8098,41870088,16350.27,13,TRT7070,MCC6010
8099,41870088,-4688.3501,13,TRT1010,MCC5812
8100,41870088,8691.6904,13,TRT7070,MCC6010
8101,41870088,5390.2002,14,TRT7070,MCC6010
8102,41870088,9769.7305,16,TRT7030,MCC6010
8103,41870088,10286.29,16,TRT7070,MCC6010
8104,41870088,3436.25,16,TRT7070,MCC6010
8105,41870088,4896.1001,17,TRT7030,MCC6010
8106,41870088,-224591.58,17,TRT2010,MCC6011
8107,41870088,-449183.16,17,TRT2010,MCC6011
8108,41870088,-449183.16,18,TRT2010,MCC6011
8109,41870088,13138.61,19,TRT7070,MCC6010
8110,41870088,20348.0,19,TRT7030,MCC6010
8111,41870088,6692.8301,19,TRT7070,MCC6010
8112,41870088,8422.1797,19,TRT7070,MCC6010
8113,41870088,8242.5098,19,TRT7070,MCC6010
8114,41870088,9298.0898,20,TRT7070,MCC6010
8115,41870088,7793.3301,22,TRT7070,MCC6010
8116,41870088,7523.8198,7,TRT7030,MCC6010
8117,41870088,-123525.37,7,TRT2010,MCC6011
8118,41870088,16776.99,7,TRT7030,MCC6010
8119,41870088,3593.47,9,TRT7070,MCC6010
8120,41870088,24660.16,10,TRT7070,MCC6010
8121,41870088,6737.75,11,TRT7070,MCC6010
8122,41870088,-3548.55,12,TRT1010,MCC5812
8123,41870088,6490.7002,12,TRT7030,MCC6010
8124,41870088,7097.0898,12,TRT7020,MCC6010
8125,41870088,15002.72,14,TRT7070,MCC6010
8126,41870088,-673774.75,16,TRT2010,MCC6011
8127,41870088,5188.0698,17,TRT7070,MCC6010
8128,41870088,4783.7998,17,TRT7030,MCC6010
8129,41870088,8130.2202,19,TRT7070,MCC6010
8130,41870088,7905.6201,20,TRT7070,MCC6010
8131,41870088,8152.6699,20,TRT7070,MCC6010
8132,41870088,12622.05,22,TRT7070,MCC6010
8133,41870088,5906.7598,23,TRT7070,MCC6010
8134,41870088,2897.23,23,TRT7070,MCC6010
8135,41870088,5884.2998,0,TRT7070,MCC6010
8136,41870088,-5012.8799,12,TRT1010,MCC5812
8137,41870088,5906.7598,13,TRT7070,MCC6010
8138,41870088,2672.6399,15,TRT7070,MCC6010
8139,41870088,1751.8101,15,TRT7070,MCC6010
8140,41870088,89836.633,16,TRT7014,MCC6011
8141,41870088,26950.99,17,TRT7070,MCC6010
8142,41870088,11207.12,19,TRT7030,MCC6010
8143,41870088,5727.0898,22,TRT7070,MCC6010
8144,41870088,9634.9805,7,TRT7070,MCC6010
8145,41870088,26052.619,8,TRT7070,MCC6010
8146,41870088,6535.6099,11,TRT7070,MCC6010
8147,41870088,-3795.6001,12,TRT1010,MCC5812
8148,41870088,-4491.8301,13,TRT1030,MCC4814
8149,41870088,-17669.07,18,TRT1110,MCC5411
8150,41870088,-4152.7002,12,TRT1010,MCC5812
8151,41870088,-898366.31,20,TRT2010,MCC6011
8152,41870088,-224591.58,20,TRT2010,MCC6011
8153,41870088,4738.8799,11,TRT7070,MCC6010
8154,41870088,-22018.961,17,TRT1110,MCC5541
8155,41870088,-34946.449,15,TRT1110,MCC5411
8156,41870088,-35434.039,15,TRT1110,MCC5411
8157,41870088,134754.95,23,TRT7070,MCC6010
8158,41870088,44918.32,9,TRT7070,MCC6010
8159,41870088,-44918.32,9,TRT2370,MCC4829
8160,41870088,-2111.1599,12,TRT2370,MCC4829
8161,41870088,-3867.47,12,TRT1010,MCC5812
8162,41870088,6400.8599,21,TRT7070,MCC6010
8163,41870088,20684.881,21,TRT7070,MCC6010
8164,41870088,7276.77,22,TRT7070,MCC6010
8165,41870088,10039.24,22,TRT7070,MCC6010
8166,41870088,23110.471,22,TRT7070,MCC6010
8167,41870088,15654.03,22,TRT7070,MCC6010
8168,41870088,3593.47,22,TRT7070,MCC6010
8169,41870088,3930.3501,22,TRT7070,MCC6010
8170,41870088,12105.49,22,TRT7070,MCC6010
8171,41870088,42986.828,23,TRT7070,MCC6010
8172,41870088,13924.68,23,TRT7070,MCC6010
8173,41870088,27467.551,0,TRT7070,MCC6010
8174,41870088,8197.5898,7,TRT7030,MCC6010
8175,41870088,7905.6201,8,TRT7070,MCC6010
8176,41870088,31532.66,8,TRT7070,MCC6010
8177,41870088,10039.24,8,TRT7070,MCC6010
8178,41870088,17068.961,8,TRT7070,MCC6010
8179,41870088,6131.3501,8,TRT7030,MCC6010
8180,41870088,7950.54,8,TRT7070,MCC6010
8181,41870088,14531.08,9,TRT7070,MCC6010
8182,41870088,6243.6499,9,TRT7070,MCC6010
8183,41870088,59090.039,10,TRT7070,MCC6010
8184,41870088,5861.8398,10,TRT7070,MCC6010
8185,41870088,45973.898,10,TRT7070,MCC6010
8186,41870088,24098.68,10,TRT7070,MCC6010
8187,41870088,11341.87,10,TRT7070,MCC6010
8188,41870088,3256.5801,10,TRT7070,MCC6010
8189,41870088,10376.13,10,TRT7070,MCC6010
8190,41870088,4514.29,10,TRT7070,MCC6010
8191,41870088,27108.199,10,TRT7070,MCC6010
8192,41870088,4110.0298,10,TRT7070,MCC6010
8193,41870088,10129.08,11,TRT7070,MCC6010
8194,41870088,4110.0298,11,TRT7070,MCC6010
8195,41870088,28702.801,11,TRT7070,MCC6010
8196,41870088,12240.24,12,TRT7070,MCC6010
8197,41870088,12554.67,12,TRT7070,MCC6010
8198,41870088,-3660.8401,12,TRT1010,MCC5812
8199,41870088,10331.21,13,TRT7070,MCC6010
8200,41870088,30185.109,13,TRT7070,MCC6010
8201,41870088,34519.73,13,TRT7070,MCC6010
8202,41870088,36743.18,13,TRT7030,MCC6010
8203,41870088,56147.891,13,TRT7070,MCC6010
8204,41870088,8624.3203,13,TRT7070,MCC6010
8205,41870088,12060.57,14,TRT7070,MCC6010
8206,41870088,8579.4004,14,TRT7030,MCC6010
8207,41870088,16440.1,14,TRT7070,MCC6010
8208,41870088,5075.77,14,TRT7070,MCC6010
8209,41870088,16485.02,15,TRT7070,MCC6010
8210,41870088,8197.5898,15,TRT7070,MCC6010
8211,41870088,6692.8301,15,TRT7070,MCC6010
8212,41870088,22144.73,15,TRT7070,MCC6010
8213,41870088,8467.0996,16,TRT7070,MCC6010
8214,41870088,8983.6602,16,TRT7070,MCC6010
8215,41870088,17877.49,16,TRT7030,MCC6010
8216,41870088,10421.05,17,TRT7070,MCC6010
8217,41870088,7433.98,17,TRT7070,MCC6010
8218,41870088,24749.99,18,TRT7071,MCC6010
8219,41870088,5861.8398,18,TRT7070,MCC6010
8220,41870088,12217.78,18,TRT7030,MCC6010
8221,41870088,5075.77,18,TRT7070,MCC6010
8222,41870088,6108.8901,18,TRT7070,MCC6010
8223,41870088,4851.1802,19,TRT7070,MCC6010
8224,41870088,2605.26,19,TRT7070,MCC6010
8225,41870088,7681.0298,19,TRT7070,MCC6010
8226,41870088,13542.87,20,TRT7070,MCC6010
8227,41870088,13542.87,21,TRT7070,MCC6010
8228,41870088,32161.51,21,TRT7070,MCC6010
8229,41870088,3907.8899,21,TRT7070,MCC6010
8230,41870088,5345.2798,21,TRT7070,MCC6010
8231,41870088,12622.05,22,TRT7070,MCC6010
8232,41870088,23447.359,22,TRT7070,MCC6010
8233,41870088,5614.79,22,TRT7070,MCC6010
8234,41870088,11117.28,22,TRT7070,MCC6010
8235,41870088,8332.3496,22,TRT7070,MCC6010
8236,41870088,12105.49,23,TRT7070,MCC6010
8237,41870088,38697.129,0,TRT6110,MCC6012
8238,41870088,36204.16,7,TRT7070,MCC6010
8239,41870088,4267.2402,8,TRT7070,MCC6010
8240,41870088,23694.41,9,TRT7070,MCC6010
8241,41870088,17046.5,10,TRT7070,MCC6010
8242,41870088,8197.5898,10,TRT7070,MCC6010
8243,41870088,18753.4,11,TRT7070,MCC6010
8244,41870088,22077.35,11,TRT7070,MCC6010
8245,41870088,6131.3501,11,TRT7071,MCC6010
8246,41870088,7433.98,12,TRT7030,MCC6010
8247,41870088,13408.12,12,TRT7070,MCC6010
8248,41870088,-3440.74,12,TRT1010,MCC5812
8249,41870088,20684.881,12,TRT7070,MCC6010
8250,41870088,16013.38,13,TRT7070,MCC6010
8251,41870088,8287.4297,13,TRT7070,MCC6010
8252,41870088,12801.72,13,TRT7070,MCC6010
8253,41870088,13902.22,14,TRT7030,MCC6010
8254,41870088,10780.4,14,TRT7070,MCC6010
8255,41870088,2919.6899,16,TRT7030,MCC6010
8256,41870088,-11229.58,17,TRT2010,MCC6011
8257,41870088,19943.73,17,TRT7020,MCC6010
8258,41870088,21987.52,17,TRT7070,MCC6010
8259,41870088,24255.891,17,TRT7030,MCC6010
8260,41870088,24749.99,17,TRT7070,MCC6010
8261,41870088,6513.1602,17,TRT7030,MCC6010
8262,41870088,14441.24,18,TRT7070,MCC6010
8263,41870088,17967.33,18,TRT7030,MCC6010
8264,41870088,21089.15,18,TRT7030,MCC6010
8265,41870088,16934.199,19,TRT7030,MCC6010
8266,41870088,3930.3501,19,TRT7070,MCC6010
8267,41870088,12375.0,20,TRT7070,MCC6010
8268,41870088,20123.41,20,TRT7070,MCC6010
8269,41870088,10286.29,20,TRT7030,MCC6010
8270,41870088,10286.29,20,TRT7030,MCC6010
8271,41870088,46355.699,21,TRT7070,MCC6010
8272,41870088,30140.189,21,TRT7070,MCC6010
8273,41870088,4963.4702,21,TRT7070,MCC6010
8274,41870088,6019.0498,22,TRT7070,MCC6010
8275,41870088,5075.77,23,TRT7070,MCC6010
8276,41870088,21830.301,23,TRT7070,MCC6010
8277,41870088,8489.5596,4,TRT7070,MCC6010
8278,41870088,23132.93,8,TRT7070,MCC6010
8279,41870088,-4640.0601,12,TRT1010,MCC5812
8280,41870088,4289.7002,16,TRT7070,MCC6010
8281,41870088,-12570.84,18,TRT1110,MCC5411
8282,41870088,11903.35,6,TRT7070,MCC6010
8283,41870088,-3791.1101,12,TRT1010,MCC5812
8284,41870088,7501.3599,10,TRT7030,MCC6010
8285,41870088,18618.641,12,TRT7070,MCC6010
8286,41870088,-20213.24,13,TRT2010,MCC6011
8287,41870088,1145.42,16,TRT7070,MCC6010
8288,41870088,-45075.531,17,TRT1110,MCC5411
8289,41870088,15115.01,15,TRT7030,MCC6010
8290,41870088,18663.561,19,TRT7071,MCC6010
8291,41870088,-3867.47,12,TRT1010,MCC5812
8292,41870088,7883.1602,15,TRT7020,MCC6010
8293,41870088,-3916.8799,12,TRT1010,MCC5812
8294,41870088,-3441.8701,11,TRT1010,MCC5814
8295,41870088,-14679.31,16,TRT1110,MCC5541
8296,41870088,13565.33,21,TRT7070,MCC6010
8297,41870088,-3368.8701,12,TRT1030,MCC4814
8298,41870088,-5473.2998,13,TRT1010,MCC5812
8299,41870088,29196.91,14,TRT7030,MCC6010
8300,41870088,-14527.93,19,TRT1110,MCC5411
8301,41870088,15766.33,20,TRT7070,MCC6010
8302,41870088,-673774.75,11,TRT2010,MCC6011
8303,41870088,-1549.6801,12,TRT1110,MCC5261
8304,41870088,-9929.1904,16,TRT1110,MCC5411
8305,41870088,-55833.469,10,TRT1110,MCC5411
8306,41870088,-3494.6399,12,TRT1010,MCC5812
8307,41870088,-4640.0601,12,TRT1010,MCC5812
8308,41870088,38180.57,13,TRT7074,MCC6010
8309,41870088,-56147.891,17,TRT2010,MCC6011
8310,41870088,-9921.7803,19,TRT1110,MCC5411
8311,41870088,-616.72998,8,TRT2370,MCC4829
8312,41870088,-3207.1699,12,TRT1010,MCC5812
8313,41870088,-532282.06,17,TRT2010,MCC6011
8314,41870088,-22018.961,17,TRT1110,MCC5541
8315,41870088,-3323.96,12,TRT1010,MCC5812
8316,41870088,-12912.67,16,TRT1110,MCC5411
8317,41870088,5412.6602,22,TRT7070,MCC6010
8318,41870088,10645.64,0,TRT7070,MCC6010
8319,41870088,12217.78,10,TRT7070,MCC6010
8320,41870088,2919.6899,14,TRT7070,MCC6010
8321,41870088,-16660.199,18,TRT1110,MCC5411
8322,41870088,-4491.8301,0,TRT1030,MCC4814
8323,41870088,10982.53,9,TRT7070,MCC6010
8324,41870088,-33801.031,11,TRT1110,MCC5411
8325,41870088,-9724.8203,11,TRT1110,MCC5261
8326,41870088,10645.64,13,TRT7030,MCC6010
8327,41870088,18304.211,20,TRT7070,MCC6010
8328,41870088,-4491.8301,8,TRT1030,MCC4814
8329,41870088,10645.64,9,TRT7020,MCC6010
8330,41870088,10982.53,11,TRT7070,MCC6010
8331,41870088,-2155.1799,18,TRT1010,MCC5411
8332,41870088,3705.76,21,TRT7070,MCC6010
8333,41870088,51588.691,7,TRT7070,MCC6010
8334,41870088,-3925.8601,12,TRT1010,MCC5812
8335,41870088,53407.879,13,TRT7070,MCC6010
8336,41870088,93272.883,21,TRT7070,MCC6010
8337,41870088,-3831.53,12,TRT1010,MCC5812
8338,41870088,-14092.0,18,TRT1110,MCC5411
8339,41870088,9230.71,19,TRT7070,MCC6010
8340,41870088,6468.2402,20,TRT7070,MCC6010
8341,41870088,18933.07,20,TRT7070,MCC6010
8342,41870088,5906.7598,21,TRT7070,MCC6010
8343,41870088,10982.53,21,TRT7070,MCC6010
8344,41870088,10151.54,21,TRT7070,MCC6010
8345,41870088,4738.8799,21,TRT7070,MCC6010
8346,41870088,15002.72,21,TRT7070,MCC6010
8347,41870088,5884.2998,21,TRT7070,MCC6010
8348,41870088,5188.0698,22,TRT7070,MCC6010
8349,41870088,5906.7598,22,TRT7070,MCC6010
8350,41870088,11746.14,7,TRT7030,MCC6010
8351,41870088,6782.6699,7,TRT7070,MCC6010
8352,41870088,3481.1699,8,TRT7070,MCC6010
8353,41870088,11341.87,8,TRT7070,MCC6010
8354,41870088,13857.3,8,TRT7070,MCC6010
8355,41870088,8130.2202,8,TRT7070,MCC6010
8356,41870088,11835.98,8,TRT7070,MCC6010
8357,41870088,8175.1299,9,TRT7070,MCC6010
8358,41870088,17585.52,9,TRT7070,MCC6010
8359,41870088,11903.35,9,TRT7070,MCC6010
8360,41870088,19404.711,10,TRT7070,MCC6010
8361,41870088,-13475.49,10,TRT1010,MCC5812
8362,41870088,3234.1201,10,TRT7071,MCC6010
8363,41870088,3862.98,11,TRT7030,MCC6010
8364,41870088,25828.029,11,TRT7070,MCC6010
8365,41870088,8287.4297,11,TRT7030,MCC6010
8366,41870088,16058.3,11,TRT7070,MCC6010
8367,41870088,3840.52,12,TRT7070,MCC6010
8368,41870088,-4388.52,12,TRT1010,MCC5812
8369,41870088,11117.28,12,TRT7070,MCC6010
8370,41870088,8781.5303,13,TRT7030,MCC6010
8371,41870088,9185.7998,14,TRT7070,MCC6010
8372,41870088,16732.07,15,TRT7070,MCC6010
8373,41870088,8264.9697,15,TRT7070,MCC6010
8374,41870088,7119.5498,16,TRT7030,MCC6010
8375,41870088,2964.6101,16,TRT7070,MCC6010
8376,41870088,51588.691,17,TRT7030,MCC6010
8377,41870088,3593.47,19,TRT7070,MCC6010
8378,41870088,22548.99,19,TRT7070,MCC6010
8379,41870088,19494.551,20,TRT7070,MCC6010
8380,41870088,7546.2798,21,TRT7070,MCC6010
8381,41870088,6647.9102,21,TRT7070,MCC6010
8382,41870088,3234.1201,21,TRT7070,MCC6010
8383,41870088,9567.5996,21,TRT7070,MCC6010
8384,41870088,11813.52,22,TRT7070,MCC6010
8385,41870088,6894.96,22,TRT7070,MCC6010
8386,41870088,25603.439,7,TRT7030,MCC6010
8387,41870088,11027.45,7,TRT7030,MCC6010
8388,41870088,2358.21,8,TRT7070,MCC6010
8389,41870088,-44918.32,10,TRT2370,MCC4829
8390,41870088,44918.32,10,TRT7070,MCC6010
8391,41870088,11903.35,10,TRT7070,MCC6010
8392,41870088,67085.5,10,TRT7070,MCC6010
8393,41870088,16821.91,11,TRT7070,MCC6010
8394,41870088,25446.23,11,TRT7070,MCC6010
8395,41870088,8264.9697,13,TRT7070,MCC6010
8396,41870088,7860.71,13,TRT7070,MCC6010
8397,41870088,2964.6101,17,TRT7030,MCC6010
8398,41870088,5480.0298,18,TRT7070,MCC6010
8399,41870088,9500.2197,18,TRT7070,MCC6010
8400,41870088,4828.7202,18,TRT7030,MCC6010
8401,41870088,-21617.609,18,TRT1110,MCC5411
8402,41870088,6917.4199,19,TRT7070,MCC6010
8403,41870088,23761.789,19,TRT7070,MCC6010
8404,41870088,8242.5098,19,TRT7070,MCC6010
8405,41870088,4559.21,19,TRT7070,MCC6010
8406,41870088,9769.7305,19,TRT7070,MCC6010
8407,41870088,7478.8999,21,TRT7070,MCC6010
8408,41870088,9792.1904,12,TRT7030,MCC6010
8409,41870088,8983.6602,13,TRT7030,MCC6010
8410,41870088,-11787.24,14,TRT1010,MCC8999
8411,41870088,-77392.242,16,TRT1110,MCC5411
8412,41870088,17113.881,17,TRT7070,MCC6010
8413,41870088,-20213.24,18,TRT2010,MCC6011
8414,41870088,-25333.93,18,TRT1010,MCC5641
8415,41870088,9590.0596,19,TRT7030,MCC6010
8416,41870088,4401.9902,20,TRT7070,MCC6010
8417,41870088,-26209.84,9,TRT1110,MCC5261
8418,41870088,-40987.961,16,TRT1010,MCC5812
8419,41870088,13363.2,11,TRT7070,MCC6010
8420,41870088,-10954.45,12,TRT1110,MCC5411
8421,41870088,-22018.961,13,TRT1110,MCC5541
8422,41870088,3705.76,17,TRT7030,MCC6010
8423,41870088,10982.53,18,TRT7030,MCC6010
8424,41870088,15541.74,21,TRT7070,MCC6010
8425,41870088,-3876.45,12,TRT1010,MCC5812
8426,41870088,8489.5596,21,TRT7030,MCC6010
8427,41870088,8287.4297,10,TRT7070,MCC6010
8428,41870088,-4679.3701,12,TRT1010,MCC5812
8429,41870088,8759.0703,20,TRT7074,MCC6010
8430,41870088,3234.1201,22,TRT7070,MCC6010
8431,41870088,134754.95,23,TRT7074,MCC6010
8432,41870088,-11184.66,0,TRT1110,MCC5411
8433,41870088,3256.5801,9,TRT7070,MCC6010
8434,41870088,13205.98,11,TRT7070,MCC6010
8435,41870088,3121.8201,12,TRT7070,MCC6010
8436,41870088,8332.3496,12,TRT7070,MCC6010
8437,41870088,-11229.58,20,TRT2370,MCC4829
8438,41870088,11229.58,20,TRT7070,MCC6010
8439,41870088,-11618.35,19,TRT1110,MCC5411
8440,41870088,4783.7998,22,TRT7070,MCC6010
8441,41870088,-57113.641,16,TRT1110,MCC5411
8442,41870088,-13888.74,5,TRT1110,MCC8099
8443,41870088,-22459.16,10,TRT2010,MCC6011
8444,41870088,67377.469,23,TRT7074,MCC6010
8445,41870088,-3943.8301,12,TRT1010,MCC5812
8446,41870088,-6007.8198,12,TRT1010,MCC5812
8447,41870088,-22018.961,19,TRT1110,MCC5541
8448,41870088,-3153.27,12,TRT1010,MCC5812
8449,41870088,-4514.29,12,TRT1010,MCC5812
8450,41870088,-2346.98,13,TRT2370,MCC4829
8451,41870088,-44918.32,16,TRT2010,MCC6011
8452,41870088,-53090.75,15,TRT1110,MCC5411
8453,41870088,-9416.6797,16,TRT1110,MCC5411
8454,41870088,-3440.74,12,TRT1010,MCC5812
8455,41870088,-3705.76,12,TRT1010,MCC5812
8456,41870088,-561478.94,17,TRT2010,MCC6011
8457,41870088,-2915.2,12,TRT1010,MCC5812
8458,41870088,6400.8599,22,TRT7070,MCC6010
8459,41870088,20976.85,23,TRT7070,MCC6010
8460,41870088,404264.84,23,TRT7074,MCC6010
8461,41870088,5480.0298,23,TRT7070,MCC6010
